    #T:              iterazioni:              accettazione_<H>:              mu:              sigma:              E_final:              ERROR:
3.225642e-01             4                    5.067871e-01           -4.394596e-02         8.792664e-01        -1.888908e-01          2.430338e-03
3.225642e-01             5                    5.067871e-01           -4.394596e-02         8.792664e-01        -1.888908e-01          2.430338e-03
3.225642e-01             6                    5.067871e-01           -4.394596e-02         8.792664e-01        -1.888908e-01          2.430338e-03
3.225642e-01             7                    5.067871e-01           -4.394596e-02         8.792664e-01        -1.888908e-01          2.430338e-03
3.225642e-01             8                    5.156386e-01           -4.048162e-01         9.902694e-01        -2.318419e-01          4.896487e-03
3.225642e-01             9                    5.156386e-01           -4.048162e-01         9.902694e-01        -2.318419e-01          4.896487e-03
3.225642e-01            10                    5.059926e-01           -2.286842e-01         1.186803e+00        -4.790351e-02          1.065815e-02
3.203109e-01             0                    5.059926e-01           -2.286842e-01         1.186803e+00        -4.790351e-02          1.065815e-02
3.203109e-01             1                    4.932748e-01            1.134754e-02         1.164415e+00        -1.335325e-01          8.012730e-03
3.203109e-01             2                    5.000743e-01            5.647782e-02         1.137681e+00        -1.588163e-01          7.558323e-03
3.203109e-01             3                    4.904802e-01           -1.038214e-01         7.841277e-01        -8.822576e-02          2.833196e-03
3.203109e-01             4                    5.192351e-01           -2.144026e-01         1.112460e+00        -1.637436e-01          7.734705e-03
3.203109e-01             5                    4.957946e-01           -2.974710e-01         7.189340e-01        -7.635886e-02          2.837221e-03
3.203109e-01             6                    4.957946e-01           -2.974710e-01         7.189340e-01        -7.635886e-02          2.837221e-03
3.203109e-01             7                    4.957946e-01           -2.974710e-01         7.189340e-01        -7.635886e-02          2.837221e-03
3.203109e-01             8                    5.127649e-01           -1.578408e-01         1.029412e+00        -2.387811e-01          4.162138e-03
3.203109e-01             9                    4.962698e-01           -3.124081e-01         9.386039e-01        -2.528460e-01          3.273768e-03
3.203109e-01            10                    5.042970e-01           -7.930429e-01         5.538994e-01        -4.078267e-01          1.854691e-03
3.180734e-01             0                    5.042970e-01           -7.930429e-01         5.538994e-01        -4.078267e-01          1.854691e-03
3.180734e-01             1                    5.042970e-01           -7.930429e-01         5.538994e-01        -4.078267e-01          1.854691e-03
3.180734e-01             2                    5.042970e-01           -7.930429e-01         5.538994e-01        -4.078267e-01          1.854691e-03
3.180734e-01             3                    5.042970e-01           -7.930429e-01         5.538994e-01        -4.078267e-01          1.854691e-03
3.180734e-01             4                    4.920223e-01           -5.761520e-01         9.428023e-01        -2.259354e-01          5.905878e-03
3.180734e-01             5                    4.920223e-01           -5.761520e-01         9.428023e-01        -2.259354e-01          5.905878e-03
3.180734e-01             6                    4.947822e-01           -7.174317e-01         7.135056e-01        -3.845432e-01          2.212478e-03
3.180734e-01             7                    5.131436e-01           -9.874855e-01         6.618935e-01        -2.651291e-01          3.783796e-03
3.180734e-01             8                    5.131436e-01           -9.874855e-01         6.618935e-01        -2.651291e-01          3.783796e-03
3.180734e-01             9                    5.131436e-01           -9.874855e-01         6.618935e-01        -2.651291e-01          3.783796e-03
3.180734e-01            10                    5.131436e-01           -9.874855e-01         6.618935e-01        -2.651291e-01          3.783796e-03
3.158515e-01             0                    5.131436e-01           -9.874855e-01         6.618935e-01        -2.651291e-01          3.783796e-03
3.158515e-01             1                    5.131436e-01           -9.874855e-01         6.618935e-01        -2.651291e-01          3.783796e-03
3.158515e-01             2                    5.131436e-01           -9.874855e-01         6.618935e-01        -2.651291e-01          3.783796e-03
3.158515e-01             3                    5.131436e-01           -9.874855e-01         6.618935e-01        -2.651291e-01          3.783796e-03
3.158515e-01             4                    5.131436e-01           -9.874855e-01         6.618935e-01        -2.651291e-01          3.783796e-03
3.158515e-01             5                    4.965965e-01           -6.189562e-01         8.715626e-01        -2.760790e-01          4.290221e-03
3.158515e-01             6                    4.965965e-01           -6.189562e-01         8.715626e-01        -2.760790e-01          4.290221e-03
